param1,param2,num,Description,obs_type,value,Id,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565172,A2LSGGKJ6B4S2T,"Gösta H. Lovgren ""http://www.SwedesDock.com""",3,4,5,1174089600,Product great! Packaging lousy!,"Ordered 8 cans (to qualify for free shipping). Virtually every one was dented from being banged around. Cereal was fine but the packaging was terrible.<br /><br />The oatmeal itself is great. Pour a 1/2 cup in boiling water and turn heat down to lowest simmer, stir occasionally for 15-20 mins. Knocks the socks off Quacker Oats for taste (as far as oatmeal has ""taste"")."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565316,A2YWRWSLEJRM92,Pennsylvania Reader,0,0,5,1184544000,Superlative,"McCann's is absolutely the best oatmeal available.  The packaging is brilliant; the tin keeps the oats fresh until you open it.  I eat this all winter.  I've been able to buy it in every town and city in which I've lived until now.  I won't eat four tins in a year, but because of the packaging, each will stay fresh until I need it."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565304,A1ZQI0ZOZ2AON9,"Honest Reviewer ""James A. Dobson""",0,0,5,1195430400,Outstanding!  Best Steel Cut Oatmeal Anywhere!,"If you are looking for the absolute best steel cut oatmeal --- then your search is over.  This product is head and shoulders above anything else you can find.  Outstanding quality, flavor, and texture!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565251,A388QZKC84WDDD,"W. Phillips ""Coffehound""",0,0,5,1206403200,"Wow, what a difference","between this and the oatmeal I have been eating all my life. I love this stuff and so do the kids, which really surprised me. I mean they liked the regular oatmeal I would make, but they tend to dig their stubborn little heels in whenever I try to introduce something different in food. But one bite and they were instant fans. I haven't cooked it in a crockpot and truthfully I don't find the cooking process to be that tedious or time consuming. Basically spend five or so minutes until it thickens then put a lid on the pot, turn the fire down to simmer and pretty much leave it alone while I get coffee on, the kids chivied out of bed...etc. Then a little butter, a little brown sugar and we are eating the best oatmeal in the world. And I don't think you can find it cheaper. Actually in my part of the world I can't find it at any local market. I would have to drive 100 miles to Tulsa to find a store that carried it. My order arrived before it's estimated date, the cans were not dented. Couldn't be happier with the product and will continue buying it here."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565283,A6Z08VG9YST0O,R. Weaver,8,8,5,1199577600,Dee-licious! (And healthy),"I hate instant oatmeal. I thought I hated ALL oatmeal until I tried Steel Cut. This has a great texture and is much healthier for you than that instant paste!<br /><br />When I make this I add a bit less water than most recipes call for. I make a big pot in my RICE COOKER which means I don't have to stir or watch a burner...so really no extra WORK than the instant.<br /><br />AND I make mine ""instant"" too! See, when I make a big pot (about 8 servings), I scoop out individual serving sizes into little Gladware containers. I add a little vanilla extract, half a packet of Splenda, a few apple slices, a few banana slices and....some dark chocolate chips. Then I freeze it! (Also nice because you don't have to have a fresh apple or banana on hand every time you want the oatmeal)<br /><br />When I go to work in the morning I grab one out of the freezer, zap in the microwave for about 3 minutes and voila! ""Instant"" oatmeal with great flavor, texture and toppings!!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565109,A22PUBSSNP54L,"G. Little ""value seeker""",4,5,3,1237420800,I really wanted to like this.,"After reading all of the reviews, I ordered this.  I am trying to lower my cholesterol and I am not fond of rolled oats.  I was a bit disappointed in this product.  I guess that I expected a better textured oatmeal, but I was not pleased with the ""brown rice"" cooked product.  Yes, it was like eating brown rice for breakfast - not that I have anything against brown rice.  This oatmeal does have a little more flavor than regular rolled oats oatmeal.  I also don't have time to cook oatmeal every morning for at least 30 minutes, so I guess you could say that I don't have time for these oats.  If you have the time and like oatmeal to begin with, you may like these.  If you don't like oatmeal and don't have a bunch of time to spend cooking these, then I wouldn't suggest buying them.  Personally, I am going back to eating old fashioned rolled oats - 3 minutes in the microwave and they are done."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565274,A3CLWZGMC7M9Z1,"Hippie2MARS ""Hippie2MARS""",0,0,5,1202601600,The health benefits had me intrigued....the taste has me SOLD!,"I never thought I'd say I love oatmeal, but here I am saying just that. This stuff is just fantastic!  I hadn't heard of steel cut oats, but when Amazon offers a great deal, I *have* to check it out  (bargain-hunting... it's a gift...and a curse). I did the research and was amazed at all I found about the health benefits of steel cut oats. I was greatly encouraged by the rave reviews on Amazon, but I admit, a bit skeptical. I mean, really, it's JUST oatmeal, right?<br /><br />Wrong! I bought this product and the quick-cooking variety as well. I am hooked on this product!  I am usually NOT one to plan ahead, but I make a big batch of this at the beginning of the week, portion it out into covered bowls and have it for breakfast everyday. I love the chewy texture and nutty flavor. I've made it with water, milk and organic apple juice. My favorite is half water, half apple juice with pecans, dried cranberries and cinnamon. SO delicious and filling! However one of the things I love about buying this ""basic"" product is being able to mix it up however I like.<br /><br />Yes, the cans arrived dented, but the oatmeal was intact, so it didn't bother me a bit. I did find the same product at my local Publix for $4.99 a can, which is  cheaper than the Amazon price, however, since I have Prime the shipping is free AND I will probably subscribe to the auto ship on this product, which does lower the price to less than my local store, plus, NO TAX (and Tennessee DOES love their taxes on food items). But if Amazon offers another amazing deal on it, I won't hesitate to stock up (and get ONLY the long cooking version this time)!<br /><br />I definitely recommend this product and will be pestering my mom and sisters to get some too. I know they will love it, and it's so good for them!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565318,A1ZPY91VE3IDN1,J. Offenbach,0,0,5,1184457600,Dented but Delicious,"Two orders, both arrived dented, some worse than others.  Regardless of the poor shipping that also destroyed other items because of the weight of these cans, the oatmeal is the best and I encourage all who like oatmeal to try.  I've been eating this oatmeal for many years!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565387,A106T2I1NKYNDU,Anami Bremer,4,4,5,1233532800,Hardy Morning Goodness!,"I've always enjoyed oatmeal for breakfast, but when I purchased my Sanyo Rice Cooker, it had a porridge setting, so I bought McCann's Steel Cut Oatmeal to try it out.  So much more flavorful than regular oatmeal!<br /><br />McCann's has rough cut bits of whole oats that cook into a hardy bowl of goodness that really stays with you through the morning.  Very satisfying.  I'll be keeping this on hand from now on!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565141,A1UM2G5NCD6U2Z,"K. Saya-Braide ""NiJah Yankee""",1,1,5,1236038400,Slooow Cooking,"I'll be honest, if you want a quick breakfast don't purchase this oatmeal. But, if you have time to spare or don't mind waiting for some ""good eats"", this is the oatmeal for you.<br /><br />Step 1. pour some milk into a sauce pan; Step 2. add a dash of salt [or salt to taste]; Step 3. add oatmeal, making sure it stays covered by milk; Step 4. turn on stove to low heat [not too low but definitely not too high, as you don't want the milk to evaporate/dry out leaving you with tough oats in pan] and cover pan; Step 5. do some little cleaning to built up appetite making sure to ck on progress periodically; Step 6. add more milk if oats are still too tough and let it simmer for a little while longer; Step 7. get your ladle/just pour directing into a bowl add a few raisins/cranberries/your favorite dried fruit and ENJOY!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565413,A1FI5RUHER30US,love-r-oats,3,3,5,1254355200,Really Good Stuff,"Look, if you want great oat meal, this is the stuff. It's not the sloppy, gooey, half chewed stuff you think of as oat meal from your childhood. It's nutty and chewey and tasty. It takes a little time to cook, but anything worthwhile takes a little time. You won't find it cheaper anywhere else. If you want good oatmeal, with the health benefits that go with it, try McCann's. Add some brown sugar, golden raisens, butter and cream to it and you'll lose half the health benefits but be happier for it. Bon appetit!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565335,A3KJ9ONYM913Z,Jane Olson,1,2,5,1225497600,breakfast,"<a href=""http://www.amazon.com/gp/product/B001EO5U3I"">McCANN'S Steel Cut Oatmeal, Traditional, 28-Ounce Tins (Pack of 4)</a><br /><br />Sweeten cooked oatmeal slightly with a modest amount of brown sugar, add just enough half-and-half to wet it thoroughly, and then add a healthy serving of fresh blueberries. Now THAT is some breakfast."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565418,A33J2VWP9HXDU9,"J. Lesley ""(Judy)""",2,2,5,1324944000,Outstanding!,"I love the taste and the texture of these steel cut oats, but they can be somewhat of a labor of love to prepare.  It can take about 35 minutes to cook them from start to finish, with lots of stirring of the pot and keeping track of exactly how the heat is regulated on your stove.  I have made them the ""long"" way many times.  The taste is absolutely wonderful and the texture is quite pleasing.  I have also soaked the oats in water overnight and then cooked them the next morning which reduces the cooking time to about 10 minutes for me.  Still the same wonderful taste, but this method loses quite a lot of the whole grain sensation in the mouth.<br /><br />I was in the market for a rice cooker and while investigating them I noticed that some have a setting for porridge.  When I made my choice of the Panasonic SR-DE103 rice cooker it was partially because I wanted to use it to cook these oats.  The only drawback is that the rice cooker will only cook two servings at a time because the oats foam and bubble up so much during cooking.  Any more than two servings and they will be bubbling out of the steam vent of the cooker!  It also takes one hour to cook those two servings, but I can be off doing other things while the cooker takes care of the oats.  The oats cooked in the rice cooker have the same taste and texture as those cooked for the 35 minute method on the stove.<br /><br />This product is delightful.  I do add a tiny pinch of salt during the cooking time.  They are wonderful with either white sugar, brown sugar, honey, maple syrup, butter, or just completely unadorned.  And, which is very important, a serving of these steel cut oats stick with me and I don't find myself wanting to eat a second breakfast two hours later.  One serving lasts until lunch time and beyond (if I'm really busy).  Any leftovers also keep well in a bowl in the refrigerator and warm up nicely in the microwave.  Just an all around great product."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565287,A17GK9E70O7Y9R,Grandma in Oregon,7,7,5,1212278400,Best oatmeal ever,"I have used this product for years.  I have it auto delivered.  I make it in the crock pot at night.  Sometimes adding vanilla, nuts, or dried fruits.  Make according to product directions, but add additional 3/4 cup liquid (I like half n half).  Set to low when you go to bed and you have a wonderful morning meal for the whole family.  Is great for weekend guests and it's ready to dip into as each person arises."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565177,A2HJCM2R7DSN8B,"Ms Laurie E. McLaughlin ""tigi litlee""",49,52,3,1203638400,STALE BUT GOOD WITH HONEY,"I can tell this is a great oatmeal. It's thick, chewy, wholesome, filling but does not feel like a lead weight in your stomach. However, there is a slight stale smell when opening each can and if you eat them without brown sugar or honey you can taste that staleness. I would not buy them from amazon again as it seems they were kept around too long. You can get them for $5 a can at Trader Joe's I noticed today. I think the turnover there would be faster so will be doing that from now on. Great product though!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565150,A1J5HIF41ENSMZ,Adam Wood,1,1,5,1201046400,First cooked oatmeal that I've ever liked,"I'm going to sound like a broken record, but this oatmeal is great.  I have always shivered at the thought of cooked oatmeal because I just find cooked Quaker oats to be nauseating (love them in cookies, but not cooked by themselves).  My parents eat oatmeal all of the time, but I just couldn't stomach the thought of it.  However, this stuff was part of a promotion, and people wrote that it doesn't taste like Quaker, so I gave it a shot.  I'm so glad that I did, because they are right!  This stuff is fantastic.  To me, it's texture and taste are soooo much better than what I've had in the past.  Like the reviewer before me, I added some agave nectar and really liked the combination.<br /><br />All four of my tins arrived crushed, and I mean crushed.  However, Amazon very promptly filled another order of them for me as a replacement.  Another example of excellent service by Amazon!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565171,A23X9QV9XPU9MG,BekahKnits,3,4,5,1210982400,Apparently Gluten-Free,"I read in the book ""The Gluten Connection"" that these oats are tested and are gluten free, and also no chance of cross-contamination, because they are from Europe who is WAY WAY WAY!!!!! ahead of the game as far as GF foods and testing for specific levels of gluten are concerned. This one came up safe.<br />I checked with my doctor/specialist and she had heard the same thing.<br />I also heard on Oprah that this is all she'll eat, so I tried them. Once you get used to it, you'll never go back to that bowl of slime.<br /><br />PS: Whole grains are SUPPOSED to take longer to cook because they aren't broken down. So try it!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565277,A1BTG38XSGYLW3,Aderyn,0,0,5,1202428800,The Best There Is!,"The only drawback to this product is that once you try it, you will never be satisfied with any other kind of oatmeal again!  Delicious!  Make it overnight in your crock pot if you don't have time to cook in the morning, and wake up to a healthy, hot breakfast."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565231,A34Y7XGQ3FME8G,DorothyOfOz,0,0,5,1246579200,yum,So this is what I have been missing all of these years.  Delicious BUT it does take a HALF AN HOUR to cook!
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565279,A2PNOU7NXB1JE4,"Peggy ""pab920""",11,11,5,1167782400,Try w/ chicken broth vs. water-yummy!,"A friend of mine prepared this oatmeal in chicken broth instead of plain water saying you could then eat it plain w/o milk or sugar. I was skeptical, but it was incredibly delicious!!! It reminded me of coucous and I thought if I added some spices and pine nuts it could easily become a dinner side dish. Crazy, I know, but try it and you'll be amazed. Also, a local health food store sells this for $10/can, so this is a great deal."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565107,A38NELQT98S4H8,W. B. Halper,4,5,5,1294617600,Save money...order it in boxes instead of tins,"The boxed version is significantly less per ounce.  ""<a href=""http://www.amazon.com/gp/product/B001E5E3SU"">McCANN'S Steel Cut Irish Oatmeal, Quick & Easy, 16-Ounce Boxes (Pack of 6)</a>""  When I last ordered, the price was $0.17 cents per oz, versus $.23 for the tins.  I keep the oatmeal from getting stale when I open a box by dumping it into an empty tin.  Nobody has to know that I'm cheap. :>)<br /><br />Same stuff, less money.  Can't complain about that..."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565165,A2WAP3D72BH75C,"S. ""strap""",1,1,5,1167004800,Steel Cut is the way to go,"This is some excellent oatmeal!  Steel cut is the way to go--more flavorful and healthier than your Quaker rolled oats.  Preparation is simple as well...no need to go instant.  Just start cooking your oatmeal when you wake up, by the time you shave and shower, you're ready for some wholesome oatmealy goodness!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565190,A1BA72K4VK1UN1,"Patrick W. Crabtree ""The Old Grottomaster""",2,3,5,1214179200,You must have this to make goetta!,"There are a couple of brands of steel-cut oatmeal around but the fact is, it's the single integral ingredient in making goetta, (pronounced ""GET-ta).<br /><br />Goetta is a dish mostly of the Cincinnati, Ohio region where it was originally popularized in the United States. (Cincinnati is a very German city, originally called ""Porkopolis"" for the numerous slaughterhouses and sausage-makers located there.) Goetta is a sort of loaf-type scrapple, utilizing sausage, ground beef and other meats for a base. Some pals of mine often make it up, using organ meat from deer that they harvest.<br /><br />I cannot assert that goetta is a huge favorite of mine but I occasionally imbibe in the sausage-type which is okay. It takes a great deal of time and trouble to make but when it's finished, you cut slices from a loaf of goetta, fry them in a bit of cooking oil or in a great knob of melted butter, and then pour pancake syrup over it, or, if you're a Hillbilly like me, good sorghum molasses. Most generally, I serve it alongside eggs-over-medium or with scrambled eggs. This dish has somehow become a big item in deer hunting camps and I know guys who will eat it three times a day during hunting excursions.<br /><br />Goetta has a long cooking time which is why regular rolled oats won't work in the recipe. In any case, you won't be making goetta without the steel-cut oats... at least not very good goetta!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565281,A1IU7S4HCK1XK0,Joanna Daneman,10,10,5,1162944000,Why do these taste SO good?,"Oats is oats, right? Well, apparently not. These steel cut oats have a toasty, nutty, wonderful flavor that is distinct from steel cut oats grown elsewhere. The tin is of course wonderful; it keeps this slightly oily grain fresh and it can be used when empty for holding coins, treasures buried in the backyard or any other number of things.<br /><br />The oats take longer to cook than standard rolled oatmeal, but that's not a problem if you soak the oats, use a pressure cooker, rice cooker or plan ahead. We love these oats in winter with a dab of butter and a teaspoon or two of local wildflower honey. Good with salt and cream also."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565185,A93LCEKKTMG7Q,R.D. Monsoon,2,3,3,1327276800,"Excellent, but over priced","I completely agree with everyone else that steel cut oatmeal is the ultimate low calorie healthy breakfast.<br /><br />But McCann's oats are overpriced.<br /><br />Steel cut oats are not unique to McCann (though their oats are grown in Ireland); many other food companies sell them. Despite the location of where the oats are grown, the taste is identical and the nutrition facts are virtually the same.<br /><br />McCann's oats are by far the most expensive. Even after Amazon's subscriber discount, Whole Foods store brand steel cut oats, for example, are several dollars cheaper (grown in America and organic). The only difference in nutrition data is that the Whole Foods brand is insignificantly higher in calories from fat as well as fiber, protein and iron. No doubt some of the price differential has merely to do with the tin can and transporting the oats across the Atlantic.<br /><br />So if you want to save several dollars, look at other brands of of steel cut oatmeal."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565080,AI8EMB0HUC6Z5,"Tyler Forge ""realist""",2,2,5,1233878400,mighty fine,"I eat oats with some regularity (pun intended).  The rolled oats are fine when I'm in a hurry.  When there is time, steel cut is the way to go.  These McCann's oats are pretty good.  When I have a lot of time, I use Alton Brown's overnight oatmeal recipe as a starting point.  My recipe is basically a cup of oats, 3 cups water, a 1 cup milk, and a cup or two of dried fruity stuff if any is handy.  It goes into a <a href=""http://www.amazon.com/gp/product/B000R4FTZU"">crock pot</a> and cooks overnight.  I cook mine on medium.<br /><br />Next time I order oats I'm going to try out <a href=""http://www.amazon.com/gp/product/B0007NG56S"">Steel Cut Oats Pinhead Oatmeal - Bulk 50 Pound Bag</a>.  The price is too good."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565146,A7W4NAP2YGR2J,notRobert,1,1,5,1213660800,best oatmeal!,"We've eaten all  brands of oatmeal for years, McCanns Steel Cut Oatmeal is the best product I have found.  Cooked according to directions, it has a chewy texture, nutty flavor, and is satisfying.  I prefer it without extra sweetener.  My microwave simmer cycle brings liquid to a boil and then reduces power to simmer for time set.  Using the microwave, I don't worry about scorching or burning. Use a large bowl to allow for oatmeal and water to come to a boil but not spill over.  If it boils over, it is a mess.  I prepare it first thing in the morning and ready to eat in 20-30 minutes. Amazon price has been competitive."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565195,A2XXBZPQT5EXHV,Darren O'Neill,0,0,5,1351123200,There Is No Better Oatmeal Around,"I'm biased, I'm Irish and overall I think everything is better if it comes from Ireland.  This includes whiskey, beer and now oatmeal!  The oatmeal, of course, is the healthiest of the three!  I know that Oprah has recommended steel cut oats for their health benefits, and while I'm not big into listening to Oprah it appears she's right on target here.  I started eating these right after a cholesterol test, the doctor wanted to put me on medication and I asked if I could come back and take another test in two weeks.  I changed my diet to include Irish oats for breakfast every morning and in two weeks the doctor said ""hey, whatever you're doing just keep it up"" as the numbers were much better.<br /><br />Don't get me wrong, there's nothing that is a miracle here, but they are definitely a healthy choice for breakfast that will leave you better off than sugar filled cereals or bacon and eggs.  The oatmeal's taste is fairly bland, as you'd expect from oatmeal so I like to make mine with cinnamon and raisins or with either a little honey or sweetner added.<br /><br />Amazon has always been a better price than any of our normal grocery stores so it's a great place to get them if you're local club store doesn't carry it!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565213,AJB5P7GVR0MT8,Harry the Horse,0,0,5,1301270400,With effort comes healthfulness & flavor,Get out of the rut of rolled oats and try out steel cut if you haven't before. Package them ahead for ease of reheating and an extra nutritious punch. $15 for the 4-pack was a can't-pass-up
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565133,A28464LEXC2XC8,John L. Ferring,1,1,5,1270598400,Best oatmeal ever,"This is a repeat order for me on this wonderful product. I never really cared for oatmeal until I tried Mccann's Steel Cut Irish Oatmeal. When cooking this product, I put in some chopped walnuts and raisins, to really enhance a great meal any time of day."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565386,A22ML4R2ZHBN3F,Tivette,4,4,5,1238198400,"The BEST oatmeal, like a dessert for breakfast!","This is the BEST oatmeal anywhere on the planet! I found a quick and easy way to cook it for those that like lots of fruit. I use a 'fuzzy logic"" rice cooker on the porridge setting (2 hrs.) but set my kitchen timer for only 25 minutes--which is all it takes to cook as it is a sealed rice cooker that steams the contents as it cooks. I use 1/2 of a rice cup measurer of oatmeal, 3/4 of a regular liquid measuring cup of water, 3/4 of a reg. liquid measuring cup of either cranberry, apple or pomegranate juice, then slice up a whole apple, add some dried cranberries, goji berries or other dried fruit and set the rice cooker. 25 minutes later when the oatmeal is done, I add walnuts--and perhaps more fresh fruit if you like. The fruit juice is sweet enough not to need sugar or any other sweetener! It is truly like a very healthy dessert for breakfast!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565202,AEI66U88PJ4YG,CRAIG F,0,0,3,1331596800,Great Source of McFiber,"What can you say about oatmeal? B-O-R-I-N-G.<br />But also F-I-L-L-I-N-G.<br /><br />A good source of dietary fiber, steel cut oatmeal is more interesting than the mushy Quaker Oats kind. McCann's has sort of a nutty flavor, and the texture is much more palatable. If you're going to eat oatmeal go for the steel cut variety. I've tried another brand, and McCann's is on par. Add some fruit or brown sugar to make it more interesting if you must...<br /><br />FYI - Your local Costco might have something comparable"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565379,A1RPTVW5VEOSI,Michael J. Edelman,4,4,5,1174608000,Wonderful- if you have the time!,"I love oatmeal, and I really love McCann's- it has that nutty flavor you just don't find in quick oats. My morning schedule means I can't eat it every day, but I do enjoy it on weekends.<br /><br />Most of us grew up on rolled oats, or instant oatmeal, and as a consequience, most of us have never tasted the real thing. And there's a huge difference. It's like comparing instant coffee with brewed coffee, or minute rice with real steamed rice. Trust me, if you've never had real, traditional, steel-cut oatmeal- well, you've never had oatmeal."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565382,A3TNM3C9ENUCFW,"A.M.Boughey ""Poetmaster""",4,4,5,1288915200,Robust and filling,"Growing up in England porridge or ""porage"" if you came from Scotland was a staple food in our house, especially in winter, and although I never liked the traditional made with water and salt version, sugar or syrup were always an alternative for a healthy and filling (and warming breakfast)<br />Most oatmeal available here in the USA (including the instant microwave stuff) is a pretty stodgy, slimy affair, that even though it tastes OK for the most part, is a mile removed from this McCann's steel cut Oatmeal.<br />This stuff is far more granular (so you use less) robust, and tasty, almost a nutty kind of grape nuts texture that is flavorful and nutricious, as well as filling, with only the addition of some sugar or sweetener to personal taste.<br />I purchased 4, 28 ounce tins on a Gold Box deal, but even at full price, they are not as expensive as they may appear, given the price of most other breakfast cereals today, especially the high price ""organic"" tagged ones.<br />It does take about 30 minutes to make, so a lot of people will not like that compared to the convenience of ""instant"" oatmeal, but I see that some reviewers have some tips for shorter cook times with a microwave.<br />For me, I like the idea of the tin instructions if you don't have 30 minutes in the morning.<br />Bring 4 cups of water to the boil per one cup of oatmeal in a saucepan, remove from heat, cover and cool and put in the refrigerator overnight, then cook in the morning for about 9 minutes on stovetop. This actually makes the finished article a little softer than fresh made, but still great in taste and texture.<br />The above measures are for about 4 servings (3 if like me, you have extra!) and I only add 4 teaspoons (one per serving) to the mix of raw cane sugar while cooking for a nice grainy but little sweeter taste.<br />A no doubt 5 star review for probably the best tasting and healthiest oatmeal (or porridge) I have tasted. Try some!"
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565350,AZ1Z6EM4T09M8,"T. A. Hansen ""sturmandordrang.blogspot.com""",2,6,5,1165363200,OATS IS OATS,This product alternates between being available and not available.  Steel cut oats from Ireland can't be much different than steel cut oats from North Dakota.  Oats is oats.  The can is great and because of the can I would highly reccomend buying this once and then refilling the can with cheaper local oats.
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565086,A36S4UP4D1U6TM,"J. Beecher ""Curious""",2,2,4,1207353600,"McCanns is the best, but. . . . . .","I ordered 2 4-packs of the Irish oatmeal.  The cans were poorly packed and were loose in the over-sized box with only inflatable air bags packing, therefore most of the 8 cans were dented. One can was bashed so badly that the rim became detached from the can, and some of the contents  spilled into the box.  While I love the oatmeal, I was very disappointed with the careless packing.  Items this heavy should be in a stronger box."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565248,A1R377IPZOKLMM,"Gina B ""It's a dry heat!""",0,0,4,1207958400,"Good product, but not for everyone","This oatmeal is very high quality and well-packaged; however, the 30-minute cook time is not for everyone."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565409,AIENELMK2AEMH,"Sam D. Maloney ""oruboris""",3,3,5,1295222400,Hard to Find!,"It's hard to find the real, long cook variety of McCanns in my area, glad its available on Amazon [though yes, expensive and the shipping is high].<br /><br />This traditional type yeilds an oatmeal with less of the 'sludge' than the quick cook McCanns or any of the rolled oat products. Simply superior taste and texture.<br /><br />I like starting it the night before, adding whatever sounds good at the moment-- chopped apples or pears, cinnamon, maple syrup or molasses, toasted almonds or pecans, etc.<br /><br />But even if you don't do it in advance, it takes no longer to cook than a lot of other breakfast foods.<br /><br />Mine arrived with only one can slightly dented, sorry to hear others have had such issues."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565179,A1SYLII0808HD6,M. Allen Greenbaum,45,50,5,1167696000,These Oats are Not For Sowing...,"They're for eating, of course (ok, maybe if you're an oat farmer, you have a different persepctive.)  At any rate, rather than argue the relative virtues of rolled vs. steel cut oat cereals, I sing the praises of both.  Maybe it's a seasonal thing, the somewhat coarser, nuttier, rougher steel cuts somehow more fitting to cold winters than are the mellower and softer rolled oats.  It's like black coffee to an au lait, dark beer to light, hard bebop to cool jazz...you get the picture.<br /><br />You'll also feel virtuous spending some old-fashioned time over the stove (albeit not that much, or that arduous).  The warming experience is itself sufficient, you'll feel like mending a fence somewhere (or tearing it down if in a RObert Frost frame of mind), but it's common to top this<br /><br />with contrasting fruit, or perhaps nuts, syrups, flax seed oil, brown sugar, yoghurt, raisins, prunes, lat night's stew?--it's HEARTY enough to stand up to almost anything you can throw at it.  Your doctor will probably extol the nutritional benefits: Fiber, protein, certain vitamins, etc.  McCann's is the best of the bunch, and yes, that is a can that belongs in the Smithsonian--or its Irish equivalent. Hebridean soul food."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565235,AEB67C78Z31WI,JLK,0,0,5,1241395200,Love it!,"This oatmeal takes 30 minutes to make, but worth the wait.  What I do is make a batch and then divide it up into single portions to eat through the week.  Eat for days, only cook once."
regular,discrim,B001EO5U3I,McCann's Steel Cut Irish Oatmeal,median_pt,-9.785615,565240,A1WWYX7MIG3DYD,"Edward J. Guice ""BrewPark""",0,0,5,1236643200,Real Oats!,"First time I've ever cooked and eaten real oatmeal.  I was expecting it to be the same old same old; not at all!  Great texture and flavor.  Had it for breakfast and as snacks, too!  Made a big pot of it on Sunday, so I could eat it for breakfast all week: Yeah, right!  It was gone by Tuesday morning."
